Customer ID,Recence,Frequence,Montant,Recence_log,Frequence_log,Montant_log,score_R,score_F,score_M,score_RFM,segment_baseline,cluster,axe1,axe2,engagement,nom_segment
13496.0,11,2,653.33,2.4849066497880004,1.0986122886681098,6.483611811351871,4,2,2,8,Clients réguliers,3,0.1499934769971145,-1.3469827964530057,0.4698500980437309,Clients réguliers
13497.0,283,6,1166.83,5.648974238161206,1.9459101490553132,7.062902604849837,2,3,3,8,Clients réguliers,0,0.028075906852778477,0.8860344689304667,-0.09235752467180938,Clients à risque
13498.0,730,1,327.38,6.594413459749778,0.6931471805599453,5.794171474383882,1,1,1,3,Clients à relancer,2,-1.7904445823104735,0.5668864618193376,-3.1691700441601225,Clients endormis
13499.0,18,5,1159.11,2.9444389791664403,1.791759469228055,7.056270107190766,4,3,3,10,Meilleurs clients,3,0.7818454157219797,-0.6664311761691697,1.4478671845938205,Clients réguliers
13500.0,23,4,1466.3,3.1780538303479458,1.6094379124341003,7.291179256213421,4,3,3,10,Meilleurs clients,3,0.6697334167172232,-0.5341369012959214,1.2423320905813138,Clients réguliers
13501.0,288,3,2885.11,5.666426688112432,1.3862943611198906,7.967664853645572,2,2,4,8,Clients réguliers,0,-0.00942292755947632,0.9607539845519578,-0.14111298268048156,Clients à risque
13502.0,17,5,780.5,2.8903717578961645,1.791759469228055,6.6612151498615315,4,3,2,9,Clients réguliers,3,0.6264536814767344,-0.8146614199106671,1.1964346390850988,Clients réguliers
13503.0,71,5,1778.04,4.276666119016055,1.791759469228055,7.483829171954939,3,3,3,9,Clients réguliers,0,0.5381703474694569,0.19747368493394013,0.9024656046248578,Clients à risque
13504.0,64,1,295.93,4.174387269895637,0.6931471805599453,5.693496420787701,3,1,1,5,Clients occasionnels,2,-1.051988902800082,-0.7998736550905242,-1.6888139735161487,Clients endormis
13505.0,73,4,3633.63,4.30406509320417,1.6094379124341003,8.198262596616289,3,3,4,10,Meilleurs clients,0,0.7025754934180249,0.35955142547299185,1.1766041078456033,Clients à risque
13506.0,316,5,1338.08,5.75890177387728,1.791759469228055,7.19973808998561,2,3,3,8,Clients réguliers,0,-0.06542455872315736,0.931000552137939,-0.2546602489117638,Clients à risque
13507.0,3,4,2479.16,1.3862943611198906,1.6094379124341003,7.816078353206984,4,3,4,11,Meilleurs clients,3,1.4787887270713478,-1.366463416971582,2.772538621289758,Clients réguliers
13508.0,244,2,287.05,5.501258210544727,1.0986122886681098,5.663134076178392,2,2,1,5,Clients occasionnels,2,-1.1843751113598695,0.07313050172857566,-2.060436197194335,Clients endormis
13509.0,9,7,1099.72,2.302585092994046,2.0794415416798357,7.003719790119561,4,3,3,10,Meilleurs clients,3,1.1862986430127285,-0.9307729715579571,2.177956136444947,Clients réguliers
13510.0,1,11,4558.29,0.6931471805599453,2.4849066497880004,8.42492218863127,4,4,4,12,Meilleurs clients,1,2.6385601930227067,-1.2445841995938598,4.742336728984347,Champions
13511.0,677,1,282.76,6.519147287940395,0.6931471805599453,5.648128810465367,1,1,1,3,Clients à relancer,2,-1.8300150252468779,0.48155837039481086,-3.2266385976520926,Clients endormis
13512.0,261,4,713.39,5.568344503761097,1.6094379124341003,6.571429031703961,2,3,2,7,Clients réguliers,0,-0.41812173310692907,0.5703796758077635,-0.813165962663662,Clients à risque
13513.0,127,3,824.59,4.852030263919617,1.3862943611198906,6.716098282250842,2,2,2,6,Clients occasionnels,0,-0.29376934242314057,0.13595644101346335,-0.5248989158540137,Clients à risque
13514.0,74,4,815.9000000000001,4.31748811353631,1.6094379124341003,6.705516688347823,3,3,2,8,Clients réguliers,0,0.04501633041009862,-0.08029987510857621,0.08680469981951122,Clients à risque
13515.0,73,6,1265.82,4.30406509320417,1.9459101490553132,7.1442651023516675,3,3,3,9,Clients réguliers,0,0.4985534493603591,0.1676111968830856,0.8297917245592905,Clients à risque
13516.0,21,4,1685.26,3.091042453358316,1.6094379124341003,7.430268337823136,4,3,3,10,Meilleurs clients,3,0.7587331242802225,-0.5405191657177584,1.3989207502005736,Clients réguliers
13517.0,60,3,2128.42,4.110873864173311,1.3862943611198906,7.663604921153483,3,2,3,8,Clients réguliers,0,0.36050671547502744,0.0105084838244399,0.637077814910639,Clients à risque
13518.0,86,1,627.16,4.465908118654584,0.6931471805599453,6.442794911088096,3,1,2,6,Clients occasionnels,2,-0.8183619565841408,-0.4143558801736696,-1.3332133510121267,Clients endormis
13519.0,78,2,343.21,4.3694478524670215,1.0986122886681098,5.8412519362316475,3,2,2,7,Clients réguliers,3,-0.7404629263817084,-0.4986066193065701,-1.2049835411946304,Clients réguliers
13520.0,59,11,5446.0,4.0943445622221,2.4849066497880004,8.602820277383675,3,4,4,11,Meilleurs clients,1,1.6166372221856966,0.6872207776993281,2.688155904198312,Champions
13521.0,1,3,1070.47,0.6931471805599453,1.3862943611198906,6.976786816388219,4,2,3,9,Clients réguliers,3,1.1650733063939347,-2.082911203087419,2.3332611312089275,Clients réguliers
13522.0,30,1,125.80000000000001,3.4339872044851463,0.6931471805599453,4.842611042003125,3,1,1,5,Clients occasionnels,3,-1.1849256150614045,-1.4637482059086455,-1.8298836793511775,Clients réguliers
13523.0,33,6,4534.57,3.5263605246161616,1.9459101490553132,8.419706043735921,3,3,4,10,Meilleurs clients,1,1.308149851725263,0.12023498053100122,2.2527468002585307,Champions
13524.0,41,5,680.1800000000001,3.7376696182833684,1.791759469228055,6.523826588404497,3,3,2,8,Clients réguliers,3,0.292361000297753,-0.38785875318989427,0.5530939312948768,Clients réguliers
13525.0,15,2,628.78,2.772588722239781,1.0986122886681098,6.445370552049637,4,2,2,8,Clients réguliers,3,0.04023785227833308,-1.1995522862648114,0.25750585095527007,Clients réguliers
13526.0,738,2,1182.0,6.6052979209482015,1.0986122886681098,7.075808863978387,1,2,3,6,Clients occasionnels,0,-0.9231840470536496,1.1061719559099734,-1.7458660655754101,Clients à risque
13527.0,34,12,4541.29,3.5553480614894135,2.5649493574615367,8.421186569152152,3,4,4,11,Meilleurs clients,1,1.772623959888351,0.36457345573758126,3.001652262098019,Champions
13529.0,79,2,307.76,4.382026634673881,1.0986122886681098,5.732564276081653,3,2,1,6,Clients occasionnels,2,-0.7920914788215735,-0.5242248882891218,-1.2917787357284467,Clients endormis
13530.0,634,1,402.97999999999996,6.453624998892692,0.6931471805599453,6.001365371785244,1,1,2,4,Clients à relancer,2,-1.6542538029713922,0.5512087320931567,-2.928737224145429,Clients endormis
13531.0,205,6,1433.07,5.327876168789581,1.9459101490553132,7.268271834473058,2,3,3,8,Clients réguliers,0,0.22177097105169036,0.7702239204900644,0.26248396481839675,Clients à risque
13532.0,34,1,210.31,3.5553480614894135,0.6931471805599453,5.353326249578836,3,1,1,5,Clients occasionnels,3,-1.0006807410599206,-1.243696500769895,-1.537871212454558,Clients réguliers
13533.0,183,3,269.09,5.214935757608986,1.3862943611198906,5.598755236788495,2,2,1,5,Clients occasionnels,2,-0.9000583696608572,0.0016067668594855343,-1.5671095204413432,Clients endormis
13534.0,2,35,7720.9,1.0986122886681098,3.58351893845611,8.951815726727379,4,4,4,12,Meilleurs clients,1,3.577809489131368,-0.45834398760680234,6.223919721091498,Champions
13535.0,403,1,89.5,6.0014148779611505,0.6931471805599453,4.505349850705881,1,1,1,3,Clients à relancer,2,-2.1626821889710808,-0.14679426500710613,-3.7220419263669005,Clients endormis
13536.0,1,7,3444.39,0.6931471805599453,2.0794415416798357,8.144792384587438,4,3,4,11,Meilleurs clients,1,2.206035377599582,-1.477780808705666,4.03743060059818,Champions
13537.0,426,2,717.85,6.056784013228625,1.0986122886681098,6.577652712868601,1,2,2,5,Clients occasionnels,2,-0.9638140502845473,0.653964018853675,-1.754617382247825,Clients endormis
13538.0,43,12,3103.13,3.784189633918261,2.5649493574615367,8.040488761869405,3,4,4,11,Meilleurs clients,1,1.5320368570349545,0.3768972420500543,2.579035768029504,Champions
13539.0,86,7,1569.3600000000001,4.465908118654584,2.0794415416798357,7.35906017142033,3,3,3,9,Clients réguliers,0,0.6422878134299836,0.3705126714830607,1.0468149774961093,Clients à risque
13540.0,467,3,632.39,6.148468295917647,1.3862943611198906,6.451086346168101,1,2,2,5,Clients occasionnels,2,-0.8289380110041654,0.7725827436657967,-1.548953196904633,Clients endormis
13541.0,427,2,785.25,6.059123195581797,1.0986122886681098,6.667274808014651,1,2,2,5,Clients occasionnels,2,-0.9253521968360947,0.6821090393438095,-1.6912061990506877,Clients endormis
13542.0,377,17,3959.4900000000002,5.934894195619588,2.8903717578961645,8.284123033967425,2,4,4,10,Meilleurs clients,0,1.1919799885975135,1.7575403011559487,1.7779945055128974,Clients à risque
13543.0,634,2,1439.6100000000001,6.453624998892692,1.0986122886681098,7.272821913983301,1,2,3,6,Clients occasionnels,0,-0.7879288917214136,1.0814322288727978,-1.5058210488393775,Clients à risque
13544.0,40,6,790.2,3.713572066704308,1.9459101490553132,6.673550780308503,3,3,2,8,Clients réguliers,3,0.48350573046466794,-0.299559789648948,0.8678602631038753,Clients réguliers
13545.0,391,2,364.93,5.971261839790462,1.0986122886681098,5.9024420582788455,1,2,2,5,Clients occasionnels,2,-1.231629754357416,0.40441918807083777,-2.188775357720256,Clients endormis
13546.0,12,5,1086.24,2.5649493574615367,1.791759469228055,6.99139765391878,4,3,3,10,Meilleurs clients,3,0.876164733708188,-0.895463068264971,1.644452924264273,Clients réguliers
13547.0,408,1,164.53,6.013715156042802,0.6931471805599453,5.109152447272074,1,1,1,3,Clients à relancer,2,-1.9024381746456933,0.04091398075989074,-3.292607357109302,Clients endormis
13548.0,96,3,901.44,4.574710978503383,1.3862943611198906,6.805102206002551,2,2,3,7,Clients réguliers,0,-0.16515099185134874,0.009459156359371989,-0.282438946850528,Clients à risque
13549.0,26,8,1005.8,3.295836866004329,2.1972245773362196,6.914532263261161,3,4,3,10,Meilleurs clients,3,0.9161390531544962,-0.3655577164260379,1.621676054036246,Clients réguliers
13550.0,383,1,342.55,5.950642552587727,0.6931471805599453,5.839332661477085,1,1,2,4,Clients à relancer,2,-1.562520216107193,0.22485929418811687,-2.7232610142045113,Clients endormis
13551.0,319,2,244.2,5.768320995793772,1.0986122886681098,5.5020742040620565,2,2,1,5,Clients occasionnels,2,-1.3412084001408087,0.17237325036101891,-2.3485026631248687,Clients endormis
13552.0,66,22,6948.92,4.204692619390966,3.1354942159291497,8.846485427701221,3,4,4,11,Meilleurs clients,1,2.18489832164631,1.06067367859459,3.599313499200477,Champions
13553.0,675,1,499.6,6.516193076042964,0.6931471805599453,6.215807378997674,1,1,2,4,Clients à relancer,2,-1.5806462133431254,0.6500177836206237,-2.813577402837935,Clients endormis
13554.0,380,7,1629.35,5.942799375126701,2.0794415416798357,7.396549994677305,1,3,3,7,Clients réguliers,0,0.18114335705180654,1.1974416725377603,0.12603786662725036,Clients à risque
13555.0,74,13,8891.84,4.31748811353631,2.6390573296152584,9.09300173755894,3,4,4,11,Meilleurs clients,1,1.8768195966667045,1.014082236951354,3.0908230196635413,Champions
13556.0,429,2,200.82,6.063785208687608,1.0986122886681098,5.307376211036383,1,2,1,4,Clients à relancer,2,-1.5219451232670682,0.277223438687804,-2.6791621779341614,Clients endormis
13557.0,28,13,3032.26,3.367295829986474,2.6390573296152584,8.017393227720415,3,4,4,11,Meilleurs clients,1,1.713380952980136,0.1670053514300033,2.921641578989533,Champions
13558.0,6,4,594.52,1.9459101490553132,1.6094379124341003,6.389434973453886,4,3,2,9,Clients réguliers,3,0.6735453926829081,-1.4848430945663083,1.380047343312093,Clients réguliers
13559.0,513,2,990.0,6.2422232654551655,1.0986122886681098,6.898714534329988,1,2,3,6,Clients occasionnels,0,-0.8832802609632728,0.8525816010361384,-1.6410975486850663,Clients à risque
13560.0,7,1,171.42000000000002,2.0794415416798357,0.6931471805599453,5.149933360781779,4,1,1,6,Clients occasionnels,3,-0.612453128242031,-2.119790434458646,-0.7378884135120176,Clients réguliers
13561.0,216,11,1803.4,5.37989735354046,2.4849066497880004,7.4979834055342405,2,4,3,9,Clients réguliers,0,0.7174846819033887,1.0662020289027507,1.0628097264697174,Clients à risque
13562.0,82,8,4838.18,4.418840607796598,2.1972245773362196,8.484500563869632,3,4,4,11,Meilleurs clients,0,1.2400290654513066,0.7250868546385194,2.038000712034623,Clients à risque
13563.0,84,2,777.53,4.442651256490317,1.0986122886681098,6.657407526177046,3,2,2,7,Clients réguliers,3,-0.4069871067879489,-0.21363480682856326,-0.660833571233458,Clients réguliers
13564.0,354,36,15880.22,5.872117789475416,3.6109179126442243,9.67289255804662,2,4,4,10,Meilleurs clients,1,2.3707900229014616,2.4042317334557435,3.716277014522321,Champions
13565.0,19,3,414.8,2.995732273553991,1.3862943611198906,6.030204375423913,4,2,2,8,Clients réguliers,3,0.00631682882799575,-1.0947996986940194,0.1697634298295565,Clients réguliers
13566.0,41,5,1684.75,3.7376696182833684,1.791759469228055,7.4299658476146915,3,3,3,9,Clients réguliers,0,0.6888834407291973,-0.1163562166417789,1.2094033669032207,Clients à risque
13567.0,428,4,1079.29,6.061456918928017,1.6094379124341003,6.984984802592138,1,3,3,7,Clients réguliers,0,-0.39659851173392474,0.9666405877924427,-0.8301310271176454,Clients à risque
13568.0,173,1,187.05,5.159055299214529,0.6931471805599453,5.2367078849163455,2,1,1,4,Clients à relancer,2,-1.5702679371394557,-0.39290101751094797,-2.6516634646544084,Clients endormis
13569.0,17,4,725.04,2.8903717578961645,1.6094379124341003,6.587605109725777,4,3,2,9,Clients réguliers,3,0.4548739758556577,-0.9038343117152893,0.9173853579986315,Clients réguliers
13570.0,243,1,239.49,5.497168225293202,0.6931471805599453,5.482678508639762,2,1,1,4,Clients à relancer,2,-1.5719604432677667,-0.13246007647312458,-2.690523947446856,Clients endormis
13571.0,13,26,4537.26,2.6390573296152584,3.295836866004329,8.420298957660648,4,4,4,12,Meilleurs clients,1,2.627213494913287,0.12729374575189886,4.4940421844023986,Champions
13572.0,206,1,1384.25,5.332718793265369,0.6931471805599453,7.233635907747459,2,1,3,6,Clients occasionnels,0,-0.7525750119135144,0.30134518942807464,-1.3167689377120464,Clients à risque
13573.0,50,6,903.07,3.9318256327243257,1.9459101490553132,6.806906791022667,3,3,3,9,Clients réguliers,0,0.4712898634653205,-0.1390601306691804,0.8243646740703962,Clients à risque
13574.0,411,1,404.45,6.021023349349527,0.6931471805599453,6.004997561390566,1,1,2,4,Clients à relancer,2,-1.5127834952219181,0.3133684876506753,-2.6484445933371585,Clients endormis
13575.0,23,5,732.0699999999999,3.1780538303479458,1.791759469228055,6.597241195280628,4,3,2,9,Clients réguliers,3,0.5054375457194281,-0.6749410844769225,0.9654524061204427,Clients réguliers
13576.0,10,28,11202.59,2.3978952727983707,3.367295829986474,9.323989541636875,4,4,4,12,Meilleurs clients,1,3.155267568087402,0.29117326946024524,5.391840024494636,Champions
13577.0,25,11,3484.28,3.258096538021482,2.4849066497880004,8.156303664300045,4,4,4,12,Meilleurs clients,1,1.6916426981617407,0.09156805377638472,2.901486505031534,Champions
13578.0,409,1,147.66,6.016157159698354,0.6931471805599453,5.001661819297148,1,1,1,3,Clients à relancer,2,-1.9502652041540405,0.010055768384107166,-3.37202934158024,Clients endormis
13579.0,15,5,1374.34,2.772588722239781,1.791759469228055,7.226456252261082,4,3,3,10,Meilleurs clients,3,0.9118855396886576,-0.7103529968780078,1.6814323470889014,Clients réguliers
13580.0,406,1,107.75,6.008813185442595,0.6931471805599453,4.689051669968793,1,1,1,3,Clients à relancer,2,-2.0846873318583827,-0.08766636312745478,-3.59373670811501,Clients endormis
13581.0,309,2,280.53000000000003,5.736572297479192,1.0986122886681098,5.640239013837417,2,2,1,5,Clients occasionnels,2,-1.270482226354084,0.19623596643358354,-2.228053348922506,Clients endormis
13582.0,390,2,241.68,5.968707559985366,1.0986122886681098,5.491743703074097,1,2,1,4,Clients à relancer,2,-1.4105235753189191,0.2799526947359214,-2.4846014557408314,Clients endormis
13583.0,156,2,1445.03,5.056245805348308,1.0986122886681098,7.276577149391463,2,2,3,7,Clients réguliers,0,-0.3344458507581666,0.31077630356482655,-0.6062046446363861,Clients à risque
13584.0,307,3,385.7,5.730099782973574,1.3862943611198906,5.957649198613251,2,2,2,6,Clients occasionnels,2,-0.9095852526882028,0.3936688398791543,-1.6378193444643916,Clients endormis
13585.0,531,3,684.54,6.2766434893416445,1.3862943611198906,6.530206848868181,1,2,2,5,Clients occasionnels,0,-0.8357604293599692,0.86708121790269,-1.573915057810771,Clients à risque
13586.0,541,1,127.28,6.295266001439646,0.6931471805599453,4.854215374824954,1,1,1,3,Clients à relancer,2,-2.1050363868554522,0.12003055950706171,-3.6579673742772085,Clients endormis
13587.0,64,4,1673.5,4.174387269895637,1.6094379124341003,7.423269892234259,3,3,3,9,Clients réguliers,0,0.4053732568301191,0.055721900288509416,0.6985157360683787,Clients à risque
13588.0,16,9,2478.95,2.833213344056216,2.302585092994046,7.815993677665464,4,4,4,12,Meilleurs clients,1,1.5407414333497458,-0.31218056581343373,2.70197641728312,Champions
13589.0,15,6,1120.74,2.772588722239781,1.9459101490553132,7.022636330174057,4,3,3,10,Meilleurs clients,3,0.9405290699176657,-0.7146756819994717,1.7246626796656934,Clients réguliers
13590.0,11,18,6336.04,2.4849066497880004,2.9444389791664403,8.754167061438675,4,4,4,12,Meilleurs clients,1,2.5545451844050784,0.012831864192876902,4.399731366530154,Champions
13591.0,65,7,2093.94,4.189654742026425,2.0794415416798357,7.647280192327978,3,3,3,9,Clients réguliers,0,0.8577375673837133,0.30429434123187143,1.432881431256639,Clients à risque
13592.0,36,4,247.95999999999998,3.6109179126442243,1.6094379124341003,5.5172922409900265,3,3,1,7,Clients réguliers,3,-0.24647725114694113,-0.826565411758731,-0.3203104263794757,Clients réguliers
13593.0,108,14,5493.29,4.6913478822291435,2.70805020110221,8.611464650118354,2,4,4,10,Meilleurs clients,1,1.5979531267156641,1.1016845497712182,2.587511439008553,Champions
13594.0,53,2,533.32,3.9889840465642745,1.0986122886681098,6.28099491041738,3,2,2,7,Clients réguliers,3,-0.425011179722448,-0.576980849434873,-0.6422836013683112,Clients réguliers
13595.0,517,3,784.48,6.249975242259483,1.3862943611198906,6.66629499588203,1,2,2,5,Clients occasionnels,0,-0.7675857475459509,0.8931276769521546,-1.4582307003513326,Clients à risque
13596.0,6,2,664.11,1.9459101490553132,1.0986122886681098,6.499952440510379,4,2,2,8,Clients réguliers,3,0.3314275027032936,-1.6397777949971182,0.8276360237030768,Clients réguliers
13597.0,400,2,396.71,5.993961427306569,1.0986122886681098,5.985723096478868,1,2,2,5,Clients occasionnels,2,-1.2025262150222327,0.44190944196305143,-2.143025112618184,Clients endormis
13598.0,47,5,761.96,3.871201010907891,1.791759469228055,6.637205605270657,3,3,2,8,Clients réguliers,3,0.2987980364575317,-0.28013728880116867,0.5495074057861395,Clients réguliers
13599.0,1,33,9811.04,0.6931471805599453,3.5263605246161616,9.191365482010918,4,4,4,12,Meilleurs clients,1,3.770049289496959,-0.6315511470824431,6.586899797575813,Champions
13600.0,312,2,518.42,5.746203190540153,1.0986122886681098,6.252712804455737,2,2,2,6,Clients occasionnels,2,-1.005580596433561,0.38506800638525607,-1.7906249798434708,Clients endormis
13601.0,45,4,1159.99,3.828641396489095,1.6094379124341003,7.05702836839637,3,3,3,9,Clients réguliers,3,0.35690385942683744,-0.24497100723264964,0.6551641109351134,Clients réguliers
13602.0,65,4,1025.17,4.189654742026425,1.6094379124341003,6.933588704013108,3,3,3,9,Clients réguliers,0,0.18615427762302833,-0.08256681050434884,0.33404425514554903,Clients à risque
13603.0,26,1,164.34,3.295836866004329,0.6931471805599453,5.108003959824529,3,1,1,5,Clients occasionnels,3,-1.0241202392735906,-1.4605309669577689,-1.5489910306797952,Clients réguliers
13604.0,659,1,717.62,6.492239835020471,0.6931471805599453,6.5773327061874705,1,1,2,4,Clients à relancer,2,-1.4146991331464562,0.7451105118335806,-2.5363532991276565,Clients endormis
13605.0,387,2,522.67,5.961005339623274,1.0986122886681098,6.260861714939627,1,2,2,5,Clients occasionnels,2,-1.0714705152909245,0.5061461717201878,-1.9225918085746518,Clients endormis
13606.0,29,3,276.75,3.4011973816621555,1.3862943611198906,5.6267214285197396,3,2,1,6,Clients occasionnels,3,-0.30135181499012886,-0.9917526630564821,-0.3827205448654897,Clients réguliers
13607.0,40,2,1075.81,3.713572066704308,1.0986122886681098,6.981758245622973,3,2,3,8,Clients réguliers,3,-0.02930640175111907,-0.5191259251363547,0.04204463966713454,Clients réguliers
13608.0,541,1,232.05,6.295266001439646,0.6931471805599453,5.45125302281875,1,1,1,3,Clients à relancer,2,-1.8437754131081117,0.29891833442404625,-3.22553776943559,Clients endormis
13609.0,593,1,167.35,6.386879319362645,0.6931471805599453,5.126045145607083,1,1,1,3,Clients à relancer,2,-2.015707892015129,0.25207631965674526,-3.519884506232505,Clients endormis
13610.0,12,14,2102.46,2.5649493574615367,2.70805020110221,7.6513388869239325,4,4,3,11,Meilleurs clients,1,1.8653731457469083,-0.3604166596814987,3.256911679444852,Champions
13611.0,89,10,3297.9300000000003,4.499809670330265,2.3978952727983707,8.101353452452388,3,4,4,11,Meilleurs clients,0,1.1995789749199346,0.7288781198004802,1.9569733450462736,Clients à risque
13612.0,633,1,818.29,6.452048954437226,0.6931471805599453,6.708438111531965,1,1,2,4,Clients à relancer,2,-1.3443323600527728,0.762195380492488,-2.415598508918698,Clients endormis
13613.0,453,5,1039.8500000000001,6.118097198041348,1.791759469228055,6.947792966013668,1,3,3,7,Clients réguliers,0,-0.291819727041235,1.0538971718644459,-0.6676887656624676,Clients à risque
13614.0,24,6,2332.74,3.2188758248682006,1.9459101490553132,7.7552274098976355,4,3,4,11,Meilleurs clients,3,1.1168015702532403,-0.24868552508826092,1.9688267914919844,Clients réguliers
13615.0,319,8,6272.53,5.768320995793772,2.1972245773362196,8.744094473607927,2,4,4,10,Meilleurs clients,0,0.9172744019630519,1.5481941268356325,1.3598694528494626,Clients à risque
13616.0,568,2,283.85,6.343880434126331,1.0986122886681098,5.6519627259264045,1,2,1,4,Clients à relancer,2,-1.4617238541176367,0.5351686956456532,-2.6093577663485186,Clients endormis
13617.0,40,8,1278.75,3.713572066704308,2.1972245773362196,7.154420025337693,3,4,3,10,Meilleurs clients,0,0.8860390110648767,-0.06296348647294646,1.5273048910296316,Clients à risque
13618.0,174,1,177.34,5.1647859739235145,0.6931471805599453,5.183691840706733,2,1,1,4,Clients à relancer,2,-1.5953205204431393,-0.40562089582804073,-2.693740749620666,Clients endormis
13619.0,545,2,223.44,6.302618975744905,1.0986122886681098,5.413608410882771,1,2,1,4,Clients à relancer,2,-1.5526848140303844,0.44096268016691037,-2.7555125621099994,Clients endormis
13620.0,528,1,112.34,6.270988431858299,0.6931471805599453,4.730392150741473,1,1,1,3,Clients à relancer,2,-2.151370765975048,0.06952129890651838,-3.7320691861321,Clients endormis
13621.0,117,1,213.85,4.770684624465665,0.6931471805599453,5.3699401102210045,2,1,1,4,Clients à relancer,2,-1.386387237302876,-0.5674807326465379,-2.3058918549507457,Clients endormis
13622.0,696,1,658.95,6.546785410760524,0.6931471805599453,6.492164074574964,1,1,2,4,Clients à relancer,2,-1.469605743838299,0.7497176635277042,-2.6330498954585595,Clients endormis
13623.0,31,10,2533.06,3.4657359027997265,2.3978952727983707,7.8375780385802445,3,4,4,11,Meilleurs clients,1,1.4185177313229662,0.07871897075196224,2.4296347894724684,Champions
13624.0,388,1,462.08,5.963579343618446,0.6931471805599453,6.137899825337528,1,1,2,4,Clients à relancer,2,-1.4360516614291579,0.3214627344554074,-2.5153145741464145,Clients endormis
13625.0,597,1,301.26,6.393590753950631,0.6931471805599453,5.711287574141974,1,1,1,3,Clients à relancer,2,-1.7617785818896856,0.4311367110832098,-3.1003057646644763,Clients endormis
13626.0,253,2,707.04,5.537334267018537,1.0986122886681098,6.562500589272956,2,2,2,6,Clients occasionnels,2,-0.8024815146833709,0.3625287770495371,-1.4321873322056073,Clients endormis
13627.0,59,7,2245.9,4.0943445622221,2.0794415416798357,7.717306767412185,3,3,4,10,Meilleurs clients,0,0.9191992358211682,0.27263570089490796,1.5447751877999447,Clients à risque
13628.0,676,1,310.14,6.517671272912275,0.6931471805599453,5.740242971658976,1,1,1,3,Clients à relancer,2,-1.7892290185288082,0.5083429208287312,-3.158973677362626,Clients endormis
13629.0,23,19,13370.86,3.1780538303479458,2.995732273553991,9.500907777847132,4,4,4,12,Meilleurs clients,1,2.6963968582134967,0.6382863808348443,4.559205539060211,Champions
13630.0,5,7,2031.78,1.791759469228055,2.0794415416798357,7.617159593311352,4,3,3,10,Meilleurs clients,1,1.6199115692681763,-1.0291028124616857,2.950134980557276,Champions
13631.0,100,11,3070.42,4.61512051684126,2.4849066497880004,8.029895274358873,2,4,4,10,Meilleurs clients,0,1.1975359696163645,0.8031855193803218,1.9389350673260406,Clients à risque
13632.0,25,8,3645.81,3.258096538021482,2.1972245773362196,8.201608091837075,4,4,4,12,Meilleurs clients,1,1.4915608725309608,-0.0007610388089286581,2.578118131281455,Champions
13634.0,33,15,4988.08,3.5263605246161616,2.772588722239781,8.515006803010085,3,4,4,11,Meilleurs clients,1,1.9817737836065241,0.45311200691998393,3.3452912685845337,Champions
13635.0,68,4,2999.16,4.23410650459726,1.6094379124341003,8.006420899561409,3,3,4,10,Meilleurs clients,0,0.6412474043659192,0.2634321811111372,1.0825570507817517,Clients à risque
13636.0,37,5,949.12,3.6375861597263857,1.791759469228055,6.856588292406893,3,3,3,9,Clients réguliers,3,0.4703378026651369,-0.34343152896062373,0.8583483357275373,Clients réguliers
13637.0,52,3,803.05,3.970291913552122,1.3862943611198906,6.689661456300033,3,2,2,7,Clients réguliers,3,-0.02022964608235408,-0.35895420246238574,0.021889720494249865,Clients réguliers
13638.0,16,1,122.64,2.833213344056216,0.6931471805599453,4.817374117263916,4,1,1,6,Clients occasionnels,3,-1.0017101531635382,-1.8031209190378648,-1.4625607462950982,Clients réguliers
13639.0,74,2,1346.27,4.31748811353631,1.0986122886681098,7.20583560175816,3,2,3,8,Clients réguliers,0,-0.12652621011754062,-0.11844007584246588,-0.18327654231466578,Clients à risque
13640.0,611,1,405.0,6.416732282512326,0.6931471805599453,6.0063531596017325,1,1,2,4,Clients à relancer,2,-1.640141983545799,0.5323271278149359,-2.901445318033785,Clients endormis
13641.0,641,4,942.37,6.464588303689961,1.6094379124341003,6.849458570471734,1,3,3,7,Clients réguliers,0,-0.5862559046305641,1.1486853902915837,-1.1870382098206942,Clients à risque
13642.0,216,4,472.2,5.37989735354046,1.6094379124341003,6.159518132104232,2,3,2,7,Clients réguliers,0,-0.5374380702183736,0.34288010185089035,-0.9905564636973172,Clients à risque
13643.0,31,10,2156.77,3.4657359027997265,2.3978952727983707,7.676830559971189,3,4,3,10,Meilleurs clients,1,1.348175361909659,0.030554907952042673,2.313206673276147,Champions
13644.0,16,4,2624.26,2.833213344056216,1.6094379124341003,7.87293521773988,4,3,4,11,Meilleurs clients,3,1.0358106750302247,-0.5502854244917124,1.8850263648981298,Clients réguliers
13645.0,120,1,252.1,4.795790545596741,0.6931471805599453,5.533784667551078,2,1,1,4,Clients à relancer,2,-1.3228075496287681,-0.5045225516579999,-2.203334581477506,Clients endormis
13646.0,400,2,326.25,5.993961427306569,1.0986122886681098,5.7907244047900095,1,2,1,4,Clients à relancer,2,-1.2878567603258315,0.38348283823854823,-2.2842611091671348,Clients endormis
13647.0,10,8,3041.68,2.3978952727983707,2.1972245773362196,8.020493984985148,4,4,4,12,Meilleurs clients,1,1.6904505171146984,-0.5301218942598674,2.9990518435427367,Champions
13648.0,400,8,1759.07,5.993961427306569,2.1972245773362196,7.473108859968556,1,4,3,8,Clients réguliers,0,0.28813646524621805,1.2919968682345138,0.294479230369027,Clients à risque
